timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1714731920061,181797,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-133,text,false,,2612,0,59,59,http://0.0.0.0:8080/,0,0,0
1714732086739,15119,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-493,text,false,,2612,0,59,59,http://0.0.0.0:8080/,0,0,1
1714732099615,2243,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-56,text,false,,2612,0,59,59,http://0.0.0.0:8080/,0,0,1
1714731924531,177328,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-142,text,false,,2612,0,57,57,http://0.0.0.0:8080/,0,0,0
1714731975379,126480,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-247,text,false,,2612,0,57,57,http://0.0.0.0:8080/,0,0,0
1714732051249,50610,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-430,text,false,,2612,0,57,57,http://0.0.0.0:8080/,0,0,0
1714731999285,102576,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-314,text,false,,2612,0,53,53,http://0.0.0.0:8080/,0,0,1
1714731935322,166538,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-169,text,false,,2612,0,52,52,http://0.0.0.0:8080/,0,0,0
1714731934199,167662,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-164,text,false,,2612,0,52,52,http://0.0.0.0:8080/,0,0,0
1714731918696,183165,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-128,text,false,,2612,0,51,51,http://0.0.0.0:8080/,0,0,0
1714732062423,39438,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-454,text,false,,2612,0,49,49,http://0.0.0.0:8080/,0,0,0
1714731965982,135879,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-240,text,false,,2612,0,49,49,http://0.0.0.0:8080/,0,0,0
1714731936111,165755,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-172,text,false,,2612,0,49,49,http://0.0.0.0:8080/,0,0,0
1714732046430,55437,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-29,text,false,,2612,0,49,49,http://0.0.0.0:8080/,0,0,5
1714731914353,187513,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-106,text,false,,2612,0,49,49,http://0.0.0.0:8080/,0,0,0
1714732037771,64096,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-401,text,false,,2612,0,49,49,http://0.0.0.0:8080/,0,0,0
1714732065944,35922,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-34,text,false,,2612,0,49,49,http://0.0.0.0:8080/,0,0,0
1714732062423,39444,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-455,text,false,,2612,0,49,49,http://0.0.0.0:8080/,0,0,12
1714731937325,164542,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-174,text,false,,2612,0,48,48,http://0.0.0.0:8080/,0,0,0
1714731950164,151704,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-14,text,false,,2612,0,40,40,http://0.0.0.0:8080/,0,0,26
1714731979629,122240,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-270,text,false,,2612,0,39,39,http://0.0.0.0:8080/,0,0,0
1714732004541,97328,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-324,text,false,,2612,0,39,39,http://0.0.0.0:8080/,0,0,0
1714732053819,48051,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-438,text,false,,2612,0,39,39,http://0.0.0.0:8080/,0,0,0
1714732001412,100458,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-319,text,false,,2612,0,38,38,http://0.0.0.0:8080/,0,0,0
1714732062422,39447,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-453,text,false,,2612,0,37,37,http://0.0.0.0:8080/,0,0,1
1714731931255,170614,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-10,text,false,,2612,0,35,35,http://0.0.0.0:8080/,0,0,0
1714731978887,122982,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-266,text,false,,2612,0,33,33,http://0.0.0.0:8080/,0,0,1
1714732036308,65561,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-392,text,false,,2612,0,33,33,http://0.0.0.0:8080/,0,0,0
1714732098873,2996,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-52,text,false,,2612,0,33,33,http://0.0.0.0:8080/,0,0,0
1714731994458,107411,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-306,text,false,,2612,0,33,33,http://0.0.0.0:8080/,0,0,1
1714731914354,187515,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-107,text,false,,2612,0,33,33,http://0.0.0.0:8080/,0,0,0
1714731989805,112064,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-288,text,false,,2612,0,32,32,http://0.0.0.0:8080/,0,0,2
1714731977904,123965,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-261,text,false,,2612,0,32,32,http://0.0.0.0:8080/,0,0,0
1714731984095,117775,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-279,text,false,,2612,0,30,30,http://0.0.0.0:8080/,0,0,0
1714732008232,93638,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-343,text,false,,2612,0,25,25,http://0.0.0.0:8080/,0,0,1
1714731945188,156682,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-191,text,false,,2612,0,24,24,http://0.0.0.0:8080/,0,0,0
1714732015708,86162,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-350,text,false,,2612,0,24,24,http://0.0.0.0:8080/,0,0,8
1714731980289,121581,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-273,text,false,,2612,0,22,22,http://0.0.0.0:8080/,0,0,0
1714732054813,47058,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-439,text,false,,2612,0,21,21,http://0.0.0.0:8080/,0,0,0
1714732003775,98095,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-322,text,false,,2612,0,20,20,http://0.0.0.0:8080/,0,0,0
1714732036855,65015,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-395,text,false,,2612,0,19,19,http://0.0.0.0:8080/,0,0,1
1714732064977,36894,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-462,text,false,,2612,0,19,19,http://0.0.0.0:8080/,0,0,3
1714732038292,63579,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-403,text,false,,2612,0,19,19,http://0.0.0.0:8080/,0,0,0
1714731915591,186280,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-111,text,false,,2612,0,17,17,http://0.0.0.0:8080/,0,0,0
1714731949492,152379,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-212,text,false,,2612,0,15,15,http://0.0.0.0:8080/,0,0,0
1714732023002,78869,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-360,text,false,,2612,0,15,15,http://0.0.0.0:8080/,0,0,6
1714732094731,7140,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-500,text,false,,2612,0,14,14,http://0.0.0.0:8080/,0,0,8
1714732037224,64647,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-397,text,false,,2612,0,14,14,http://0.0.0.0:8080/,0,0,1
1714732056595,45277,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-30,text,false,,2612,0,14,14,http://0.0.0.0:8080/,0,0,0
1714732008582,93289,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-345,text,false,,2612,0,14,14,http://0.0.0.0:8080/,0,0,0
1714731910296,191575,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-92,text,false,,2612,0,15,15,http://0.0.0.0:8080/,0,0,0
1714732086739,15132,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-492,text,false,,2612,0,10,10,http://0.0.0.0:8080/,0,0,1
1714731915063,186808,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-110,text,false,,2612,0,10,10,http://0.0.0.0:8080/,0,0,0
1714731981197,120674,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-21,text,false,,2612,0,6,6,http://0.0.0.0:8080/,0,0,0
1714731984094,117777,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-277,text,false,,2612,0,6,6,http://0.0.0.0:8080/,0,0,0
1714731931253,170619,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-153,text,false,,2612,0,4,4,http://0.0.0.0:8080/,0,0,0
1714731980289,121583,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-274,text,false,,2612,0,4,4,http://0.0.0.0:8080/,0,0,0
1714732006449,95423,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-334,text,false,,2612,0,4,4,http://0.0.0.0:8080/,0,0,0
1714732064320,37552,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-460,text,false,,2612,0,4,4,http://0.0.0.0:8080/,0,0,15
